id,commit_id,file_path,status,additions,deletions,changes,patch,previous_filename,file_type,blob_before_local_path,blob_after_local_path,metadata
99ec5fb5-5ad8-4f0f-bad8-732942ab7747,1be8688e-07fb-4ef0-8412-040a1aaaa8f3,src/transformers/quantizers/quantizer_bitnet.py,modified,1,1,2,"@@ -34,7 +34,7 @@ class BitNetHfQuantizer(HfQuantizer):
     1.58-bit quantization from BitNet quantization method:
     Before loading: it converts the linear layers into BitLinear layers during loading.
 
-    Checkout the paper introducing this method : https://arxiv.org/pdf/2402.17764
+    Check out the paper introducing this method : https://arxiv.org/pdf/2402.17764
     """"""
 
     requires_parameters_quantization = False",,py,.\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\src_transformers_quantizers_quantizer_bitnet.py,.\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\src_transformers_quantizers_quantizer_bitnet.py,{}
3014a43e-46d6-47f2-9389-92d887e6aff6,1be8688e-07fb-4ef0-8412-040a1aaaa8f3,src/transformers/utils/hub.py,modified,2,2,4,"@@ -90,7 +90,7 @@ def is_offline_mode():
 default_cache_path = constants.default_cache_path
 
 # Determine default cache directory. Lots of legacy environment variables to ensure backward compatibility.
-# The best way to set the cache path is with the environment variable HF_HOME. For more details, checkout this
+# The best way to set the cache path is with the environment variable HF_HOME. For more details, check out this
 # documentation page: https://huggingface.co/docs/huggingface_hub/package_reference/environment_variables.
 #
 # In code, use `HF_HUB_CACHE` as the default cache path. This variable is set by the library and is guaranteed
@@ -542,7 +542,7 @@ def cached_files(
             elif _raise_exceptions_for_missing_entries:
                 raise OSError(
                     f""We couldn't connect to '{HUGGINGFACE_CO_RESOLVE_ENDPOINT}' to load the files, and couldn't find them in the""
-                    f"" cached files.\nCheckout your internet connection or see how to run the library in offline mode at""
+                    f"" cached files.\nCheck your internet connection or see how to run the library in offline mode at""
                     "" 'https://huggingface.co/docs/transformers/installation#offline-mode'.""
                 ) from e
         # snapshot_download will not raise EntryNotFoundError, but hf_hub_download can. If this is the case, it will be treated",,py,.\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\src_transformers_utils_hub.py,.\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\src_transformers_utils_hub.py,{}
7d07aceb-eb4b-479d-9d91-f10a480f9c69,1be8688e-07fb-4ef0-8412-040a1aaaa8f3,src/transformers/utils/import_utils.py,modified,9,9,18,"@@ -1492,39 +1492,39 @@ def check_torch_load_is_safe():
 
 # docstyle-ignore
 SENTENCEPIECE_IMPORT_ERROR = """"""
-{0} requires the SentencePiece library but it was not found in your environment. Checkout the instructions on the
+{0} requires the SentencePiece library but it was not found in your environment. Check out the instructions on the
 installation page of its repo: https://github.com/google/sentencepiece#installation and follow the ones
 that match your environment. Please note that you may need to restart your runtime after installation.
 """"""
 
 
 # docstyle-ignore
 PROTOBUF_IMPORT_ERROR = """"""
-{0} requires the protobuf library but it was not found in your environment. Checkout the instructions on the
+{0} requires the protobuf library but it was not found in your environment. Check out the instructions on the
 installation page of its repo: https://github.com/protocolbuffers/protobuf/tree/master/python#installation and follow the ones
 that match your environment. Please note that you may need to restart your runtime after installation.
 """"""
 
 
 # docstyle-ignore
 FAISS_IMPORT_ERROR = """"""
-{0} requires the faiss library but it was not found in your environment. Checkout the instructions on the
+{0} requires the faiss library but it was not found in your environment. Check out the instructions on the
 installation page of its repo: https://github.com/facebookresearch/faiss/blob/master/INSTALL.md and follow the ones
 that match your environment. Please note that you may need to restart your runtime after installation.
 """"""
 
 
 # docstyle-ignore
 PYTORCH_IMPORT_ERROR = """"""
-{0} requires the PyTorch library but it was not found in your environment. Checkout the instructions on the
+{0} requires the PyTorch library but it was not found in your environment. Check out the instructions on the
 installation page: https://pytorch.org/get-started/locally/ and follow the ones that match your environment.
 Please note that you may need to restart your runtime after installation.
 """"""
 
 
 # docstyle-ignore
 TORCHVISION_IMPORT_ERROR = """"""
-{0} requires the Torchvision library but it was not found in your environment. Checkout the instructions on the
+{0} requires the Torchvision library but it was not found in your environment. Check out the instructions on the
 installation page: https://pytorch.org/get-started/locally/ and follow the ones that match your environment.
 Please note that you may need to restart your runtime after installation.
 """"""
@@ -1576,30 +1576,30 @@ def check_torch_load_is_safe():
 
 # docstyle-ignore
 TENSORFLOW_IMPORT_ERROR = """"""
-{0} requires the TensorFlow library but it was not found in your environment. Checkout the instructions on the
+{0} requires the TensorFlow library but it was not found in your environment. Check out the instructions on the
 installation page: https://www.tensorflow.org/install and follow the ones that match your environment.
 Please note that you may need to restart your runtime after installation.
 """"""
 
 
 # docstyle-ignore
 DETECTRON2_IMPORT_ERROR = """"""
-{0} requires the detectron2 library but it was not found in your environment. Checkout the instructions on the
+{0} requires the detectron2 library but it was not found in your environment. Check out the instructions on the
 installation page: https://github.com/facebookresearch/detectron2/blob/master/INSTALL.md and follow the ones
 that match your environment. Please note that you may need to restart your runtime after installation.
 """"""
 
 
 # docstyle-ignore
 FLAX_IMPORT_ERROR = """"""
-{0} requires the FLAX library but it was not found in your environment. Checkout the instructions on the
+{0} requires the FLAX library but it was not found in your environment. Check out the instructions on the
 installation page: https://github.com/google/flax and follow the ones that match your environment.
 Please note that you may need to restart your runtime after installation.
 """"""
 
 # docstyle-ignore
 FTFY_IMPORT_ERROR = """"""
-{0} requires the ftfy library but it was not found in your environment. Checkout the instructions on the
+{0} requires the ftfy library but it was not found in your environment. Check out the instructions on the
 installation section: https://github.com/rspeer/python-ftfy/tree/master#installing and follow the ones
 that match your environment. Please note that you may need to restart your runtime after installation.
 """"""",,py,.\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\src_transformers_utils_import_utils.py,.\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\src_transformers_utils_import_utils.py,{}
f43b2908-fd20-4c57-aa3a-274b3cf90dbf,1be8688e-07fb-4ef0-8412-040a1aaaa8f3,templates/adding_a_new_model/README.md,modified,2,2,4,"@@ -19,5 +19,5 @@ limitations under the License.
 This page has been updated in light of the removal of the `add_new_model` script in favor of the more complete 
 `add_new_model_like` script.
 
-We recommend you checkout the documentation of [How to add a model](https://huggingface.co/docs/transformers/main/en/add_new_model)
-in the Hugging Face Transformers documentation for complete and up-to-date instructions.
+We recommend you check out the documentation on [how to add a model](https://huggingface.co/docs/transformers/main/en/add_new_model) 
+for complete and up-to-date instructions.",,md,.\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\before\templates_adding_a_new_model_README.md,.\tmp\github_file_blobs\huggingface\transformers\19224c3642705c5b6988c9f5f4251f83323d05ae\after\templates_adding_a_new_model_README.md,{}
04354a89-46b8-4b03-aabd-6869f91a61b9,3b24a9bf-b583-42d8-b059-9309d17a0a08,src/transformers/modeling_attn_mask_utils.py,modified,1,1,2,"@@ -193,7 +193,7 @@ def _expand_mask(mask: torch.Tensor, dtype: torch.dtype, tgt_len: Optional[int]
 
         expanded_mask = mask[:, None, None, :].expand(bsz, 1, tgt_len, src_len).to(dtype)
 
-        inverted_mask = 1.0 - expanded_mask
+        inverted_mask = torch.tensor(1.0, dtype=dtype) - expanded_mask
 
         return inverted_mask.masked_fill(inverted_mask.to(torch.bool), torch.finfo(dtype).min)
 ",,py,.\tmp\github_file_blobs\huggingface\transformers\282d6684dc0a611e97dff464aa9fa9e4adaed092\before\src_transformers_modeling_attn_mask_utils.py,.\tmp\github_file_blobs\huggingface\transformers\282d6684dc0a611e97dff464aa9fa9e4adaed092\after\src_transformers_modeling_attn_mask_utils.py,{}
31183e7c-b59c-4713-9452-560d1de0c33d,278a8e57-0441-403b-be5d-367bfd69e57a,src/transformers/models/__init__.py,modified,5,0,5,"@@ -80,6 +80,7 @@
     from .deberta import *
     from .deberta_v2 import *
     from .decision_transformer import *
+    from .deepseek_v3 import *
     from .deformable_detr import *
     from .deit import *
     from .deprecated import *
@@ -239,6 +240,7 @@
     from .plbart import *
     from .poolformer import *
     from .pop2piano import *
+    from .prompt_depth_anything import *
     from .prophetnet import *
     from .pvt import *
     from .pvt_v2 import *
@@ -247,6 +249,8 @@
     from .qwen2_audio import *
     from .qwen2_moe import *
     from .qwen2_vl import *
+    from .qwen3 import *
+    from .qwen3_moe import *
     from .rag import *
     from .recurrent_gemma import *
     from .reformer import *
@@ -268,6 +272,7 @@
     from .seggpt import *
     from .sew import *
     from .sew_d import *
+    from .shieldgemma2 import *
     from .siglip import *
     from .siglip2 import *
     from .smolvlm import *",,py,.\tmp\github_file_blobs\huggingface\transformers\b31d462c61b19cd00a08d1cc85cecfe5f59cdde3\before\src_transformers_models___init__.py,.\tmp\github_file_blobs\huggingface\transformers\b31d462c61b19cd00a08d1cc85cecfe5f59cdde3\after\src_transformers_models___init__.py,{}
3380067b-0144-482f-a226-18c982d5c04e,2745b775-3c14-408f-a199-e5988046480c,src/transformers/models/rag/retrieval_rag.py,modified,9,5,14,"@@ -104,6 +104,7 @@ class LegacyIndex(Index):
     PASSAGE_FILENAME = ""psgs_w100.tsv.pkl""
 
     def __init__(self, vector_size, index_path):
+        requires_backends(self, [""faiss""])
         self.index_id_to_db_id = []
         self.index_path = index_path
         self.passages = self._load_passages()
@@ -197,6 +198,7 @@ def get_top_docs(self, question_hidden_states: np.ndarray, n_docs=5) -> Tuple[np
 
 class HFIndexBase(Index):
     def __init__(self, vector_size, dataset, index_initialized=False):
+        requires_backends(self, [""faiss""])
         self.vector_size = vector_size
         self.dataset = dataset
         self._index_initialized = index_initialized
@@ -269,6 +271,7 @@ def __init__(
         use_dummy_dataset=False,
         dataset_revision=None,
     ):
+        requires_backends(self, [""faiss""])
         if int(index_path is None) + int(index_name is None) != 1:
             raise ValueError(""Please provide `index_name` or `index_path`."")
         self.dataset_name = dataset_name
@@ -321,6 +324,7 @@ class CustomHFIndex(HFIndexBase):
     """"""
 
     def __init__(self, vector_size: int, dataset, index_path=None):
+        requires_backends(self, [""faiss""])
         super().__init__(vector_size, dataset, index_initialized=index_path is None)
         self.index_path = index_path
 
@@ -375,14 +379,14 @@ class RagRetriever:
 
     >>> dataset = (
     ...     ...
-    ... )  # dataset must be a datasets.Datasets object with columns ""title"", ""text"" and ""embeddings"", and it must have a faiss index
+    ... )  # dataset must be a datasets.Datasets object with columns ""title"", ""text"" and ""embeddings"", and it must have a supported index (e.g., Faiss or other index types depending on your setup)
     >>> retriever = RagRetriever.from_pretrained(""facebook/dpr-ctx_encoder-single-nq-base"", indexed_dataset=dataset)
 
     >>> # To load your own indexed dataset built with the datasets library that was saved on disk. More info in examples/rag/use_own_knowledge_dataset.py
     >>> from transformers import RagRetriever
 
     >>> dataset_path = ""path/to/my/dataset""  # dataset saved via *dataset.save_to_disk(...)*
-    >>> index_path = ""path/to/my/index.faiss""  # faiss index saved via *dataset.get_index(""embeddings"").save(...)*
+    >>> index_path = ""path/to/my/index""  # index saved via *dataset.get_index(""embeddings"").save(...)*
     >>> retriever = RagRetriever.from_pretrained(
     ...     ""facebook/dpr-ctx_encoder-single-nq-base"",
     ...     index_name=""custom"",
@@ -398,7 +402,7 @@ class RagRetriever:
 
     def __init__(self, config, question_encoder_tokenizer, generator_tokenizer, index=None, init_retrieval=True):
         self._init_retrieval = init_retrieval
-        requires_backends(self, [""datasets"", ""faiss""])
+        requires_backends(self, [""datasets""])
         super().__init__()
         self.index = index or self._build_index(config)
         self.generator_tokenizer = generator_tokenizer
@@ -440,7 +444,7 @@ def _build_index(config):
 
     @classmethod
     def from_pretrained(cls, retriever_name_or_path, indexed_dataset=None, **kwargs):
-        requires_backends(cls, [""datasets"", ""faiss""])
+        requires_backends(cls, [""datasets""])
         config = kwargs.pop(""config"", None) or RagConfig.from_pretrained(retriever_name_or_path, **kwargs)
         rag_tokenizer = RagTokenizer.from_pretrained(retriever_name_or_path, config=config)
         question_encoder_tokenizer = rag_tokenizer.question_encoder
@@ -557,7 +561,7 @@ def _main_retrieve(self, question_hidden_states: np.ndarray, n_docs: int) -> Tup
             np.array(vectors_batched),
         )  # shapes (batch_size, n_docs) and (batch_size, n_docs, d)
 
-    def retrieve(self, question_hidden_states: np.ndarray, n_docs: int) -> Tuple[np.ndarray, List[dict]]:
+    def retrieve(self, question_hidden_states: np.ndarray, n_docs: int) -> Tuple[np.ndarray, np.ndarray, List[dict]]:
         """"""
         Retrieves documents for specified `question_hidden_states`.
 ",,py,.\tmp\github_file_blobs\huggingface\transformers\11dca07a1090fa0e2d4a1eecb0ec6e3a37d6b390\before\src_transformers_models_rag_retrieval_rag.py,.\tmp\github_file_blobs\huggingface\transformers\11dca07a1090fa0e2d4a1eecb0ec6e3a37d6b390\after\src_transformers_models_rag_retrieval_rag.py,{}
a32a2cde-4c8d-493a-bbee-cc61f3efd6cd,18658280-bb45-4d7c-930e-3ef7ec7a28e4,src/transformers/models/esm/modeling_esm.py,modified,6,0,6,"@@ -1023,6 +1023,8 @@ def __init__(self, config):
 
         self.init_weights()
 
+        self.post_init()
+
     def get_output_embeddings(self):
         return self.lm_head.decoder
 
@@ -1127,6 +1129,8 @@ def __init__(self, config):
 
         self.init_weights()
 
+        self.post_init()
+
     @auto_docstring
     def forward(
         self,
@@ -1210,6 +1214,8 @@ def __init__(self, config):
 
         self.init_weights()
 
+        self.post_init()
+
     @auto_docstring
     def forward(
         self,",,py,.\tmp\github_file_blobs\huggingface\transformers\b9faf2f93085e3cf2c65184a69d1d9e502f95786\before\src_transformers_models_esm_modeling_esm.py,.\tmp\github_file_blobs\huggingface\transformers\b9faf2f93085e3cf2c65184a69d1d9e502f95786\after\src_transformers_models_esm_modeling_esm.py,{}
7fc5b459-0df6-4365-83a3-2de21b798ffa,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,README.md,modified,1,1,2,"@@ -61,7 +61,7 @@ HelloGitHub 分享 GitHub 上有趣、入门级的开源项目。**每月 28 号
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\README.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\README.md,{}
36018ef2-a87b-4429-8ed2-7762bf107852,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub01.md,modified,1,1,2,"@@ -137,7 +137,7 @@
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub01.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub01.md,{}
4334e667-d1f5-46f9-86db-99dd29246b05,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub02.md,modified,1,1,2,"@@ -177,7 +177,7 @@ if __name__ == '__main__':
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub02.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub02.md,{}
941ae092-a34a-48ba-9048-7af7b9f9695d,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub03.md,modified,1,1,2,"@@ -106,7 +106,7 @@
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub03.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub03.md,{}
2a5bbe7e-b065-4cc1-b952-dcd05fea0f97,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub04.md,modified,1,1,2,"@@ -118,7 +118,7 @@
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub04.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub04.md,{}
79288ae5-f4d5-4e5a-a654-8e1689e60b5c,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub05.md,modified,1,1,2,"@@ -135,7 +135,7 @@ $pinyin->convert('带着希望去旅行，比到达终点更美好', PINYIN_ASCI
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub05.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub05.md,{}
06931743-e9d8-44dd-8508-7d94b7dc414f,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub06.md,modified,1,1,2,"@@ -158,7 +158,7 @@ brew install mercurial
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub06.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub06.md,{}
2ed1bcf0-e70d-4994-8a61-1575fffeb70d,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub07.md,modified,1,1,2,"@@ -184,7 +184,7 @@ print langid.classify(text2)
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub07.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub07.md,{}
1a864631-f538-4075-bb27-ab1235ce499b,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub08.md,modified,1,1,2,"@@ -250,7 +250,7 @@ finally:
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub08.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub08.md,{}
51a35030-0a56-417a-94af-dba17dec3ebb,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub09.md,modified,1,1,2,"@@ -175,7 +175,7 @@ ngrok http 8000
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub09.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub09.md,{}
3e956bf4-569c-41b9-ac88-ab8af1944d4e,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub10.md,modified,1,1,2,"@@ -189,7 +189,7 @@
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub10.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub10.md,{}
899dfc40-bc93-489d-9bc6-a02e913d795b,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub100.md,modified,1,1,2,"@@ -325,7 +325,7 @@ scoop install python ruby go perl
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub100.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub100.md,{}
289496b7-698d-4a9c-b473-f40b4084e7b2,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub101.md,modified,1,1,2,"@@ -351,7 +351,7 @@ print(response)
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub101.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub101.md,{}
420784b3-d005-4f06-b7d8-827d21595cce,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub102.md,modified,1,1,2,"@@ -313,7 +313,7 @@ output = compiled_model({0: example.numpy()})
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub102.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub102.md,{}
a9ce23da-29d8-4a77-8928-f9c2233d5e9b,4e2a815c-276b-4d6d-aaaa-7c1e5caf7624,content/HelloGitHub103.md,modified,1,1,2,"@@ -379,7 +379,7 @@ path = model.export(format=""onnx"")  # return path to exported model
         </a>
       </th>
       <th align=""center"" style=""width: 80px;"">
-        <a href=""https://www.qiniu.com/?utm_source=hello"">
+        <a href=""https://www.qiniu.com/products/ai-token-api?utm_source=hello"">
           <img src=""https://raw.githubusercontent.com/521xueweihan/img_logo/master/logo/qiniu.jpg"" width=""60px""><br>
           <sub>七牛云</sub><br>
           <sub>百万 Token 免费体验</sub>",,md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\before\content_HelloGitHub103.md,.\tmp\github_file_blobs\521xueweihan\HelloGitHub\874b2bca9676ce254b55fa61103e405ad9f3f3ef\after\content_HelloGitHub103.md,{}
